Format Version,1.23,Take Name,Take 2024-07-17 09.12.15 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-17 09.12.15.319 AM,Total Frames in Take,11539,Total Exported Frames,11539,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone,drone
,ID,"22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
11040,92.000000,-0.022715,0.999193,-0.008878,0.031914,-1.067851,0.238421,0.246749
11041,92.008333,-0.022151,0.999201,-0.009019,0.032032,-1.067823,0.238161,0.246890
11042,92.016667,-0.022744,0.999198,-0.009663,0.031506,-1.067859,0.238330,0.246575
11043,92.025000,-0.022521,0.999190,-0.009226,0.032053,-1.067798,0.238250,0.246860
11044,92.033333,-0.023072,0.999176,-0.009957,0.031865,-1.067718,0.238527,0.246540
11045,92.041667,-0.022222,0.999195,-0.009146,0.032123,-1.067736,0.238166,0.246854
11046,92.050000,-0.022269,0.999211,-0.008914,0.031649,-1.067827,0.238222,0.246707
11047,92.058333,-0.022322,0.999192,-0.008927,0.032198,-1.067950,0.238225,0.247061
11048,92.066667,-0.022195,0.999191,-0.008968,0.032304,-1.067709,0.238189,0.246937
11049,92.075000,-0.021062,0.999248,-0.008034,0.031542,-1.067606,0.237939,0.246838
11050,92.083333,-0.022482,0.999188,-0.008994,0.032208,-1.067828,0.238259,0.246964
11051,92.091667,-0.024072,0.999179,-0.010423,0.030881,-1.068022,0.238813,0.246166
11052,92.100000,-0.022335,0.999191,-0.009099,0.032199,-1.067780,0.238224,0.246910
11053,92.108333,-0.022408,0.999192,-0.009265,0.032069,-1.067779,0.238199,0.246793
11054,92.116667,-0.022548,0.999187,-0.009138,0.032133,-1.067839,0.238279,0.246876
11055,92.125000,-0.022700,0.999196,-0.009262,0.031715,-1.067757,0.238377,0.246784
11056,92.133333,-0.022248,0.999194,-0.009194,0.032123,-1.067761,0.238277,0.246811
11057,92.141667,-0.023106,0.999183,-0.010243,0.031530,-1.067835,0.238473,0.246385
11058,92.150000,-0.021935,0.999172,-0.007967,0.033328,-1.067579,0.238226,0.247480
11059,92.158333,-0.021324,0.999237,-0.008123,0.031692,-1.067673,0.238001,0.246836
11060,92.166667,-0.023349,0.999193,-0.009662,0.031220,-1.067861,0.238555,0.246454
11061,92.175000,-0.021926,0.999201,-0.008951,0.032202,-1.067686,0.238099,0.246948
11062,92.183333,-0.022260,0.999197,-0.009051,0.032049,-1.067762,0.238193,0.246890
11063,92.191667,-0.022309,0.999193,-0.009112,0.032130,-1.067807,0.238209,0.246896
11064,92.200000,-0.022101,0.999194,-0.008658,0.032371,-1.067738,0.238243,0.246974
11065,92.208333,-0.022272,0.999196,-0.009090,0.032072,-1.067767,0.238200,0.246900
11066,92.216667,-0.022319,0.999202,-0.009203,0.031830,-1.067843,0.238180,0.246803
11067,92.225000,-0.022520,0.999190,-0.008961,0.032130,-1.067851,0.238302,0.246910
11068,92.233333,-0.022828,0.999190,-0.009859,0.031632,-1.067750,0.238450,0.246539
11069,92.241667,-0.022225,0.999223,-0.003309,0.032373,-1.067426,0.238889,0.246335
11070,92.250000,-0.022619,0.999185,-0.009434,0.032078,-1.067586,0.238489,0.246884
11071,92.258333,-0.022487,0.999197,-0.009298,0.031837,-1.067850,0.238227,0.246791
11072,92.266667,-0.022035,0.999169,-0.005991,0.033755,-1.067298,0.238729,0.247485
11073,92.275000,-0.023478,0.999190,-0.009962,0.031133,-1.067944,0.238595,0.246323
11074,92.283333,-0.022348,0.999188,-0.009134,0.032270,-1.067670,0.238219,0.246870
11075,92.291667,-0.022500,0.999194,-0.009512,0.031850,-1.067549,0.238467,0.246783
11076,92.300000,-0.022533,0.999196,-0.009348,0.031806,-1.067887,0.238240,0.246791
11077,92.308333,-0.022194,0.999191,-0.008816,0.032350,-1.067786,0.238161,0.247021
11078,92.316667,-0.023575,0.999188,-0.010051,0.031092,-1.067932,0.238668,0.246254
11079,92.325000,-0.022503,0.999188,-0.009527,0.032026,-1.067667,0.238270,0.246750
11080,92.333333,-0.021813,0.999183,-0.008564,0.032924,-1.067676,0.238082,0.247228
11081,92.341667,-0.023294,0.999179,-0.010153,0.031550,-1.067895,0.238548,0.246434
11082,92.350000,-0.022096,0.999177,-0.008374,0.032974,-1.067574,0.238309,0.247319
11083,92.358333,-0.021980,0.999221,-0.009144,0.031484,-1.067885,0.238133,0.246604
11084,92.366667,-0.023216,0.999190,-0.009534,0.031463,-1.067861,0.238483,0.246531
11085,92.375000,-0.021694,0.999179,-0.007746,0.033332,-1.067460,0.238187,0.247525
11086,92.383333,-0.021978,0.999171,-0.008083,0.033305,-1.067514,0.238300,0.247392
11087,92.391667,-0.022311,0.999225,-0.003051,0.032288,-1.067317,0.238911,0.246387
11088,92.400000,-0.022883,0.999186,-0.009972,0.031708,-1.067744,0.238439,0.246547
11089,92.408333,-0.023412,0.999177,-0.010287,0.031483,-1.067917,0.238605,0.246383
11090,92.416667,-0.021801,0.999163,-0.007945,0.033675,-1.067455,0.238247,0.247541
11091,92.425000,-0.022250,0.999196,-0.009305,0.032016,-1.067815,0.238118,0.246815
11092,92.433333,-0.022659,0.999195,-0.009700,0.031665,-1.067885,0.238302,0.246700
11093,92.441667,-0.022539,0.999185,-0.009211,0.032190,-1.067821,0.238282,0.246864
11094,92.450000,-0.023207,0.999179,-0.010319,0.031556,-1.067860,0.238544,0.246394
11095,92.458333,-0.022135,0.999173,-0.008280,0.033096,-1.067583,0.238300,0.247326
11096,92.466667,-0.023197,0.999178,-0.010216,0.031635,-1.067875,0.238512,0.246459
11097,92.475000,-0.022073,0.999197,-0.009177,0.032151,-1.067777,0.238099,0.246901
11098,92.483333,-0.021162,0.999245,-0.008257,0.031519,-1.067684,0.237921,0.246844
11099,92.491667,-0.022390,0.999190,-0.009070,0.032189,-1.067851,0.238219,0.246935
11100,92.500000,-0.022320,0.999195,-0.009086,0.032076,-1.067845,0.238174,0.246889
11101,92.508333,-0.023912,0.999189,-0.010456,0.030680,-1.067932,0.238770,0.246095
11102,92.516667,,,,,,,
11103,92.525000,-0.021708,0.999161,-0.007821,0.033833,-1.067416,0.238206,0.247573
11104,92.533333,-0.022268,0.999198,-0.009265,0.031969,-1.067808,0.238184,0.246807
11105,92.541667,-0.022745,0.999188,-0.009529,0.031849,-1.067851,0.238314,0.246738
11106,92.550000,-0.022236,0.999200,-0.009235,0.031925,-1.067822,0.238160,0.246830
11107,92.558333,-0.023216,0.999181,-0.010241,0.031516,-1.067872,0.238536,0.246433
11108,92.566667,-0.021967,0.999227,-0.003368,0.032434,-1.067224,0.238796,0.246380
11109,92.575000,-0.022134,0.999211,-0.009400,0.031621,-1.067789,0.238181,0.246586
11110,92.583333,-0.022050,0.999200,-0.009246,0.032058,-1.067738,0.238087,0.246862
11111,92.591667,-0.022204,0.999203,-0.009193,0.031885,-1.067754,0.238162,0.246844
11112,92.600000,-0.022163,0.999198,-0.008902,0.032128,-1.067677,0.238240,0.246995
11113,92.608333,-0.022034,0.999204,-0.009024,0.032007,-1.067763,0.238130,0.246907
11114,92.616667,-0.022860,0.999192,-0.009945,0.031534,-1.067749,0.238435,0.246514
11115,92.625000,-0.023252,0.999183,-0.010232,0.031417,-1.067871,0.238563,0.246377
11116,92.633333,-0.022091,0.999203,-0.009062,0.031979,-1.067769,0.238139,0.246881
11117,92.641667,-0.021673,0.999215,-0.009147,0.031889,-1.067731,0.238040,0.246900
11118,92.650000,-0.022600,0.999192,-0.009680,0.031803,-1.067829,0.238243,0.246709
11119,92.658333,-0.022801,0.999184,-0.009245,0.032023,-1.067825,0.238392,0.246822
11120,92.666667,-0.023085,0.999184,-0.010219,0.031525,-1.067806,0.238519,0.246434
11121,92.675000,-0.022007,0.999192,-0.008688,0.032478,-1.067730,0.238103,0.247109
11122,92.683333,-0.022511,0.999206,-0.009647,0.031411,-1.067788,0.238269,0.246542
11123,92.691667,-0.021883,0.999198,-0.008961,0.032315,-1.067566,0.238105,0.246960
11124,92.700000,-0.020777,0.999244,-0.007978,0.031877,-1.067442,0.237868,0.246937
11125,92.708333,-0.022106,0.999201,-0.009244,0.031984,-1.067700,0.238122,0.246842
11126,92.716667,,,,,,,
11127,92.725000,,,,,,,
11128,92.733333,,,,,,,
11129,92.741667,-0.022395,0.999196,-0.009355,0.031900,-1.067838,0.238176,0.246814
11130,92.750000,-0.022124,0.999203,-0.009071,0.031952,-1.067715,0.238169,0.246867
11131,92.758333,-0.021818,0.999181,-0.008293,0.033069,-1.067442,0.238220,0.247326
11132,92.766667,,,,,,,
11133,92.775000,-0.020444,0.999310,-0.009872,0.029409,-1.067886,0.237631,0.245849
11134,92.783333,-0.022136,0.999198,-0.009092,0.032117,-1.067663,0.238141,0.246889
11135,92.791667,-0.023180,0.999179,-0.009738,0.031782,-1.067747,0.238552,0.246597
11136,92.800000,-0.022302,0.999197,-0.009149,0.032012,-1.067754,0.238143,0.246871
11137,92.808333,-0.021464,0.999235,-0.008574,0.031538,-1.067697,0.237966,0.246839
11138,92.816667,-0.023424,0.999195,-0.010082,0.030975,-1.067845,0.238613,0.246219
11139,92.825000,-0.022127,0.999201,-0.008962,0.032060,-1.067710,0.238136,0.246865
11140,92.833333,-0.023144,0.999179,-0.010255,0.031620,-1.067791,0.238501,0.246384
11141,92.841667,-0.022023,0.999201,-0.009203,0.032069,-1.067657,0.238082,0.246837
11142,92.850000,-0.022001,0.999201,-0.009077,0.032112,-1.067663,0.238106,0.246843
11143,92.858333,-0.022054,0.999198,-0.009100,0.032153,-1.067677,0.238118,0.246875
11144,92.866667,-0.022765,0.999184,-0.009247,0.032064,-1.067700,0.238359,0.246774
11145,92.875000,-0.021885,0.999199,-0.008950,0.032294,-1.067656,0.238109,0.246966
11146,92.883333,-0.022461,0.999198,-0.009575,0.031726,-1.067687,0.238211,0.246697
11147,92.891667,-0.021975,0.999204,-0.008906,0.032091,-1.067702,0.238129,0.246937
11148,92.900000,-0.022864,0.999192,-0.010094,0.031485,-1.067684,0.238486,0.246432
11149,92.908333,-0.021963,0.999196,-0.009097,0.032298,-1.067593,0.238112,0.246908
11150,92.916667,-0.021329,0.999239,-0.008670,0.031486,-1.067571,0.237985,0.246695
11151,92.925000,-0.022008,0.999204,-0.009302,0.031951,-1.067662,0.238083,0.246803
11152,92.933333,-0.021959,0.999209,-0.009157,0.031880,-1.067656,0.238097,0.246806
11153,92.941667,-0.021991,0.999204,-0.009128,0.032002,-1.067627,0.238143,0.246838
11154,92.950000,-0.022054,0.999187,-0.008652,0.032623,-1.067674,0.238210,0.247114
11155,92.958333,-0.021698,0.999205,-0.008819,0.032251,-1.067689,0.238044,0.246937
11156,92.966667,-0.022998,0.999183,-0.010188,0.031621,-1.067757,0.238518,0.246442
11157,92.975000,-0.023129,0.999203,-0.009883,0.030985,-1.067852,0.238553,0.246312
11158,92.983333,-0.022134,0.999203,-0.009160,0.031920,-1.067700,0.238166,0.246834
11159,92.991667,-0.021974,0.999191,-0.009025,0.032456,-1.067508,0.238133,0.246937
11160,93.000000,-0.021876,0.999200,-0.008964,0.032246,-1.067605,0.238108,0.246918
11161,93.008333,-0.022456,0.999191,-0.009558,0.031953,-1.067451,0.238473,0.246771
11162,93.016667,-0.021846,0.999205,-0.009081,0.032089,-1.067617,0.238028,0.246887
11163,93.025000,-0.022585,0.999191,-0.009701,0.031819,-1.067487,0.238463,0.246689
11164,93.033333,-0.021727,0.999184,-0.008320,0.033023,-1.067405,0.238210,0.247239
11165,93.041667,-0.021337,0.999234,-0.007912,0.031823,-1.067437,0.238115,0.247002
11166,93.050000,-0.021926,0.999194,-0.008876,0.032432,-1.067686,0.238084,0.247038
11167,93.058333,-0.022107,0.999200,-0.009218,0.032021,-1.067656,0.238157,0.246850
11168,93.066667,-0.022597,0.999198,-0.009839,0.031564,-1.067649,0.238360,0.246561
11169,93.075000,-0.022254,0.999164,-0.008139,0.033315,-1.067431,0.238434,0.247329
11170,93.083333,-0.023115,0.999198,-0.009733,0.031209,-1.067736,0.238462,0.246428
11171,93.091667,-0.022019,0.999200,-0.009056,0.032142,-1.067577,0.238159,0.246855
11172,93.100000,-0.021951,0.999205,-0.009076,0.032017,-1.067624,0.238118,0.246877
11173,93.108333,-0.021646,0.999186,-0.008231,0.033021,-1.067446,0.238176,0.247309
11174,93.116667,-0.022597,0.999194,-0.010139,0.031578,-1.067572,0.238347,0.246450
11175,93.125000,-0.021992,0.999200,-0.009198,0.032113,-1.067609,0.238124,0.246823
11176,93.133333,-0.022570,0.999193,-0.009586,0.031816,-1.067513,0.238490,0.246725
11177,93.141667,-0.022055,0.999170,-0.008328,0.033231,-1.067437,0.238286,0.247281
11178,93.150000,-0.019078,0.999274,-0.005074,0.032595,-1.067480,0.238037,0.246826
11179,93.158333,-0.021604,0.999178,-0.008123,0.033316,-1.067410,0.238187,0.247373
11180,93.166667,-0.021975,0.999202,-0.009105,0.032086,-1.067624,0.238084,0.246886
11181,93.175000,-0.022665,0.999195,-0.009839,0.031605,-1.067662,0.238352,0.246560
11182,93.183333,-0.022182,0.999198,-0.003177,0.033183,-1.067129,0.238971,0.246789
11183,93.191667,-0.021934,0.999205,-0.008835,0.032101,-1.067763,0.238129,0.246931
11184,93.200000,-0.022965,0.999164,-0.008665,0.032684,-1.067494,0.238578,0.246907
11185,93.208333,-0.021917,0.999201,-0.009086,0.032175,-1.067566,0.238085,0.246885
11186,93.216667,-0.021931,0.999205,-0.009088,0.032041,-1.067598,0.238139,0.246865
11187,93.225000,-0.022052,0.999206,-0.009375,0.031828,-1.067407,0.238244,0.246778
11188,93.233333,-0.021413,0.999172,-0.008022,0.033657,-1.067319,0.238160,0.247507
11189,93.241667,-0.022613,0.999195,-0.010203,0.031531,-1.067567,0.238383,0.246400
11190,93.250000,-0.021977,0.999202,-0.009213,0.032044,-1.067584,0.238117,0.246812
11191,93.258333,-0.020484,0.999249,-0.007684,0.032000,-1.067325,0.237781,0.247137
11192,93.266667,-0.021773,0.999180,-0.008230,0.033134,-1.067441,0.238240,0.247321
11193,93.275000,-0.021786,0.999182,-0.008216,0.033053,-1.067421,0.238243,0.247302
11194,93.283333,-0.021636,0.999176,-0.008021,0.033383,-1.067358,0.238237,0.247391
11195,93.291667,-0.021701,0.999173,-0.008116,0.033405,-1.067380,0.238229,0.247399
11196,93.300000,-0.021674,0.999185,-0.008213,0.033052,-1.067436,0.238229,0.247262
11197,93.308333,-0.022948,0.999207,-0.009695,0.031073,-1.067707,0.238450,0.246400
11198,93.316667,-0.022874,0.999208,-0.009653,0.031106,-1.067713,0.238436,0.246409
11199,93.325000,-0.022120,0.999201,-0.009061,0.032021,-1.067677,0.238173,0.246849
11200,93.333333,-0.023213,0.999201,-0.010164,0.030921,-1.067643,0.238604,0.246223
11201,93.341667,-0.021758,0.999204,-0.009211,0.032136,-1.067541,0.238087,0.246898
11202,93.350000,-0.022672,0.999196,-0.010114,0.031473,-1.067602,0.238400,0.246433
11203,93.358333,-0.022012,0.999202,-0.009195,0.032029,-1.067622,0.238101,0.246861
11204,93.366667,-0.020564,0.999255,-0.007967,0.031671,-1.067390,0.237790,0.246863
11205,93.375000,-0.021790,0.999200,-0.009150,0.032268,-1.067534,0.238062,0.246904
11206,93.383333,-0.021958,0.999204,-0.009151,0.032018,-1.067622,0.238090,0.246855
11207,93.391667,-0.021989,0.999203,-0.008998,0.032087,-1.067642,0.238110,0.246897
11208,93.400000,-0.021950,0.999207,-0.008999,0.031990,-1.067626,0.238133,0.246873
11209,93.408333,-0.021830,0.999173,-0.008090,0.033342,-1.067360,0.238281,0.247330
11210,93.416667,-0.022464,0.999189,-0.009001,0.032190,-1.067763,0.238241,0.246914
11211,93.425000,-0.022414,0.999192,-0.009445,0.031996,-1.067655,0.238219,0.246760
11212,93.433333,-0.021853,0.999200,-0.008892,0.032294,-1.067617,0.238093,0.246954
11213,93.441667,-0.022688,0.999197,-0.010073,0.031451,-1.067625,0.238406,0.246432
11214,93.450000,-0.022115,0.999200,-0.009152,0.032052,-1.067646,0.238101,0.246861
11215,93.458333,-0.022535,0.999197,-0.009974,0.031579,-1.067621,0.238360,0.246494
11216,93.466667,-0.022945,0.999200,-0.009780,0.031260,-1.067681,0.238460,0.246409
11217,93.475000,-0.022179,0.999211,-0.009275,0.031621,-1.067756,0.238143,0.246756
11218,93.483333,-0.021896,0.999172,-0.008108,0.033328,-1.067474,0.238276,0.247403
11219,93.491667,-0.022087,0.999203,-0.009045,0.031983,-1.067688,0.238147,0.246866
11220,93.500000,-0.022491,0.999200,-0.009550,0.031669,-1.067509,0.238502,0.246704
11221,93.508333,-0.021910,0.999202,-0.009017,0.032147,-1.067584,0.238104,0.246884
11222,93.516667,-0.021997,0.999201,-0.009049,0.032108,-1.067641,0.238119,0.246872
11223,93.525000,-0.021913,0.999206,-0.009053,0.032034,-1.067615,0.238106,0.246869
11224,93.533333,-0.022120,0.999203,-0.009382,0.031877,-1.067617,0.238150,0.246777
11225,93.541667,-0.021418,0.999190,-0.008542,0.032971,-1.067450,0.238014,0.247202
11226,93.550000,-0.022180,0.999200,-0.009594,0.031862,-1.067402,0.238394,0.246753
11227,93.558333,-0.021465,0.999210,-0.009400,0.032109,-1.067549,0.238078,0.246772
11228,93.566667,-0.022417,0.999207,-0.009954,0.031362,-1.067589,0.238349,0.246452
11229,93.575000,-0.021946,0.999209,-0.009113,0.031889,-1.067623,0.238082,0.246849
11230,93.583333,-0.018710,0.999290,-0.005226,0.032287,-1.067629,0.237913,0.246675
11231,93.591667,-0.021866,0.999208,-0.009124,0.031955,-1.067559,0.238108,0.246845
11232,93.600000,-0.022457,0.999210,-0.009954,0.031252,-1.067557,0.238317,0.246397
11233,93.608333,-0.019254,0.999422,-0.002936,0.027854,-1.067401,0.238207,0.245253
11234,93.616667,-0.022913,0.999188,-0.010001,0.031589,-1.067623,0.238497,0.246506
11235,93.625000,-0.022058,0.999205,-0.009102,0.031952,-1.067612,0.238203,0.246893
11236,93.633333,-0.022399,0.999193,-0.009582,0.031934,-1.067538,0.238450,0.246828
11237,93.641667,-0.021952,0.999202,-0.009070,0.032117,-1.067647,0.238104,0.246881
11238,93.650000,-0.022145,0.999203,-0.009245,0.031888,-1.067660,0.238155,0.246807
11239,93.658333,-0.022029,0.999206,-0.009016,0.031937,-1.067659,0.238132,0.246876
11240,93.666667,-0.021702,0.999210,-0.008683,0.032157,-1.067693,0.238086,0.246947
11241,93.675000,-0.021910,0.999209,-0.008918,0.031981,-1.067673,0.238076,0.246920
11242,93.683333,-0.021903,0.999203,-0.008769,0.032189,-1.067700,0.238099,0.246987
11243,93.691667,-0.023162,0.999202,-0.009844,0.031002,-1.067747,0.238551,0.246326
11244,93.700000,-0.021878,0.999235,-0.003318,0.032243,-1.067235,0.238756,0.246342
11245,93.708333,-0.022879,0.999198,-0.010025,0.031305,-1.067718,0.238468,0.246423
11246,93.716667,-0.022205,0.999206,-0.009124,0.031781,-1.067738,0.238173,0.246799
11247,93.725000,-0.022382,0.999204,-0.009324,0.031674,-1.067734,0.238205,0.246720
11248,93.733333,-0.022213,0.999204,-0.009278,0.031821,-1.067693,0.238186,0.246752
11249,93.741667,-0.022454,0.999211,-0.009594,0.031331,-1.067665,0.238385,0.246470
11250,93.750000,-0.022042,0.999202,-0.009210,0.032017,-1.067534,0.238140,0.246787
11251,93.758333,-0.022172,0.999201,-0.009379,0.031909,-1.067615,0.238138,0.246793
11252,93.766667,-0.022986,0.999184,-0.010270,0.031570,-1.067747,0.238474,0.246431
11253,93.775000,-0.022079,0.999207,-0.009196,0.031823,-1.067732,0.238135,0.246835
11254,93.783333,-0.022786,0.999195,-0.010103,0.031444,-1.067642,0.238420,0.246459
11255,93.791667,-0.021979,0.999206,-0.009021,0.031981,-1.067639,0.238109,0.246865
11256,93.800000,-0.022363,0.999201,-0.009420,0.031768,-1.067753,0.238176,0.246743
11257,93.808333,-0.023138,0.999179,-0.010211,0.031642,-1.067772,0.238516,0.246441
11258,93.816667,-0.022081,0.999196,-0.009074,0.032221,-1.067629,0.238143,0.246933
11259,93.825000,-0.022596,0.999200,-0.009955,0.031466,-1.067657,0.238342,0.246462
11260,93.833333,-0.020823,0.999260,-0.008250,0.031268,-1.067550,0.237826,0.246713
11261,93.841667,-0.022077,0.999206,-0.009472,0.031797,-1.067703,0.238024,0.246735
11262,93.850000,-0.022046,0.999204,-0.009265,0.031928,-1.067661,0.238086,0.246778
11263,93.858333,-0.020272,0.999294,-0.009454,0.030178,-1.067900,0.237527,0.246314
11264,93.866667,-0.022383,0.999206,-0.009571,0.031548,-1.067794,0.238166,0.246631
11265,93.875000,-0.022943,0.999194,-0.010120,0.031344,-1.067836,0.238430,0.246406
11266,93.883333,-0.022364,0.999206,-0.009366,0.031599,-1.067848,0.238181,0.246699
11267,93.891667,-0.022310,0.999206,-0.009275,0.031684,-1.067852,0.238181,0.246750
11268,93.900000,-0.023179,0.999182,-0.010167,0.031541,-1.067869,0.238517,0.246425
11269,93.908333,-0.021706,0.999207,-0.008233,0.032349,-1.067711,0.238175,0.246927
11270,93.916667,-0.022552,0.999199,-0.009444,0.031677,-1.067833,0.238249,0.246701
11271,93.925000,-0.023130,0.999183,-0.010268,0.031510,-1.067823,0.238524,0.246334
11272,93.933333,-0.022563,0.999203,-0.009716,0.031464,-1.067820,0.238264,0.246543
11273,93.941667,-0.023122,0.999190,-0.010368,0.031249,-1.067799,0.238500,0.246267
11274,93.950000,-0.019921,0.999269,-0.006870,0.031909,-1.067872,0.238095,0.246474
11275,93.958333,-0.019737,0.999394,-0.003403,0.028466,-1.067628,0.238224,0.245369
11276,93.966667,-0.019868,0.999401,-0.003242,0.028168,-1.067650,0.238289,0.245270
11277,93.975000,-0.021915,0.999266,-0.002178,0.031356,-1.067091,0.238843,0.246059
11278,93.983333,-0.022354,0.999196,-0.008972,0.032063,-1.067720,0.238223,0.246887
11279,93.991667,-0.022481,0.999188,-0.008676,0.032276,-1.067856,0.238266,0.247068
11280,94.000000,-0.023020,0.999183,-0.009855,0.031714,-1.067729,0.238505,0.246574
11281,94.008333,-0.022523,0.999194,-0.009170,0.031927,-1.067754,0.238244,0.246826
11282,94.016667,-0.022585,0.999196,-0.009050,0.031861,-1.067855,0.238314,0.246745
11283,94.025000,-0.023386,0.999177,-0.010180,0.031556,-1.067887,0.238601,0.246425
11284,94.033333,-0.022577,0.999197,-0.009273,0.031787,-1.067798,0.238264,0.246774
11285,94.041667,-0.022777,0.999190,-0.009333,0.031842,-1.067877,0.238308,0.246755
11286,94.050000,-0.020566,0.999302,-0.009756,0.029608,-1.068030,0.237544,0.246045
11287,94.058333,-0.021314,0.999239,-0.008252,0.031612,-1.067672,0.237923,0.246889
11288,94.066667,-0.022154,0.999193,-0.008965,0.032268,-1.067757,0.238126,0.246968
11289,94.075000,-0.022095,0.999201,-0.008946,0.032084,-1.067764,0.238119,0.246920
11290,94.083333,-0.023214,0.999180,-0.010200,0.031582,-1.067926,0.238485,0.246425
11291,94.091667,-0.022530,0.999203,-0.009388,0.031590,-1.067920,0.238213,0.246730
11292,94.100000,-0.022440,0.999203,-0.009203,0.031715,-1.067844,0.238197,0.246798
11293,94.108333,-0.022417,0.999204,-0.009123,0.031708,-1.067888,0.238191,0.246785
11294,94.116667,-0.022385,0.999205,-0.009211,0.031675,-1.067870,0.238166,0.246751
11295,94.125000,-0.022406,0.999200,-0.009195,0.031831,-1.067801,0.238179,0.246786
11296,94.133333,-0.022323,0.999205,-0.009167,0.031747,-1.067842,0.238156,0.246766
11297,94.141667,-0.023236,0.999180,-0.010142,0.031568,-1.067887,0.238523,0.246401
11298,94.150000,-0.022630,0.999196,-0.009481,0.031707,-1.067875,0.238232,0.246678
